,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106
Unnamed: 0,original_shape_Elongation,original_shape_Flatness,original_shape_LeastAxisLength,original_shape_MajorAxisLength,original_shape_Maximum2DDiameterColumn,original_shape_Maximum2DDiameterRow,original_shape_Maximum2DDiameterSlice,original_shape_Maximum3DDiameter,original_shape_MeshVolume,original_shape_MinorAxisLength,original_shape_Sphericity,original_shape_SurfaceArea,original_shape_SurfaceVolumeRatio,original_shape_VoxelVolume,original_firstorder_10Percentile,original_firstorder_90Percentile,original_firstorder_Energy,original_firstorder_Entropy,original_firstorder_InterquartileRange,original_firstorder_Kurtosis,original_firstorder_Maximum,original_firstorder_MeanAbsoluteDeviation,original_firstorder_Mean,original_firstorder_Median,original_firstorder_Minimum,original_firstorder_Range,original_firstorder_RobustMeanAbsoluteDeviation,original_firstorder_RootMeanSquared,original_firstorder_Skewness,original_firstorder_TotalEnergy,original_firstorder_Uniformity,original_firstorder_Variance,original_glcm_Autocorrelation,original_glcm_ClusterProminence,original_glcm_ClusterShade,original_glcm_ClusterTendency,original_glcm_Contrast,original_glcm_Correlation,original_glcm_DifferenceAverage,original_glcm_DifferenceEntropy,original_glcm_DifferenceVariance,original_glcm_Id,original_glcm_Idm,original_glcm_Idmn,original_glcm_Idn,original_glcm_Imc1,original_glcm_Imc2,original_glcm_InverseVariance,original_glcm_JointAverage,original_glcm_JointEnergy,original_glcm_JointEntropy,original_glcm_MCC,original_glcm_MaximumProbability,original_glcm_SumAverage,original_glcm_SumEntropy,original_glcm_SumSquares,original_gldm_DependenceEntropy,original_gldm_DependenceNonUniformity,original_gldm_DependenceNonUniformityNormalized,original_gldm_DependenceVariance,original_gldm_GrayLevelNonUniformity,original_gldm_GrayLevelVariance,original_gldm_HighGrayLevelEmphasis,original_gldm_LargeDependenceEmphasis,original_gldm_LargeDependenceHighGrayLevelEmphasis,original_gldm_LargeDependenceLowGrayLevelEmphasis,original_gldm_LowGrayLevelEmphasis,original_gldm_SmallDependenceEmphasis,original_gldm_SmallDependenceHighGrayLevelEmphasis,original_gldm_SmallDependenceLowGrayLevelEmphasis,original_glrlm_GrayLevelNonUniformity,original_glrlm_GrayLevelNonUniformityNormalized,original_glrlm_GrayLevelVariance,original_glrlm_HighGrayLevelRunEmphasis,original_glrlm_LongRunEmphasis,original_glrlm_LongRunHighGrayLevelEmphasis,original_glrlm_LongRunLowGrayLevelEmphasis,original_glrlm_LowGrayLevelRunEmphasis,original_glrlm_RunEntropy,original_glrlm_RunLengthNonUniformity,original_glrlm_RunLengthNonUniformityNormalized,original_glrlm_RunPercentage,original_glrlm_RunVariance,original_glrlm_ShortRunEmphasis,original_glrlm_ShortRunHighGrayLevelEmphasis,original_glrlm_ShortRunLowGrayLevelEmphasis,original_glszm_GrayLevelNonUniformity,original_glszm_GrayLevelNonUniformityNormalized,original_glszm_GrayLevelVariance,original_glszm_HighGrayLevelZoneEmphasis,original_glszm_LargeAreaEmphasis,original_glszm_LargeAreaHighGrayLevelEmphasis,original_glszm_LargeAreaLowGrayLevelEmphasis,original_glszm_LowGrayLevelZoneEmphasis,original_glszm_SizeZoneNonUniformity,original_glszm_SizeZoneNonUniformityNormalized,original_glszm_SmallAreaEmphasis,original_glszm_SmallAreaHighGrayLevelEmphasis,original_glszm_SmallAreaLowGrayLevelEmphasis,original_glszm_ZoneEntropy,original_glszm_ZonePercentage,original_glszm_ZoneVariance,original_ngtdm_Busyness,original_ngtdm_Coarseness,original_ngtdm_Complexity,original_ngtdm_Contrast,original_ngtdm_Strength
Water_100dose_120kVp_2Safire_1-5mm,0.6919916261427921,0.1138126825829185,22.765096192736756,200.0224902541172,167.53248941553284,117.474609375,177.26952970061808,181.473171741921,19164.35923075676,138.41388829607732,0.1278345603644849,27091.43715825729,1.4136364713294671,19663.417728424072,-25.0,26.0,10158423.0,1.814057428267185,27.0,3.0958210803854795,78.0,15.9476499471132,0.3072747444329978,0.0,-102.0,180.0,11.239049368789097,20.06252904589179,-0.0143019054092559,7914625.362985611,0.3316568717666127,402.41065394868536,30.72083235628852,7.76124443404356,-0.0767974804621078,1.58569196346255,1.0925225383856807,0.1788123955886421,0.7644195228384038,1.4879916514496767,0.504077389866557,0.668907478497873,0.6505216588033915,0.9870274152820528,0.9264746918964551,-0.0244671336493695,0.2494937730252475,0.5104594820058174,5.531502767042523,0.121607210939204,3.4691608189303227,0.2046484237420424,0.1880335822650112,11.063005534085043,2.367937824329372,0.6695536254620575,4.690598118299597,3631.734685791267,0.1438994645293314,4.907949942037186,8370.356129645772,0.7242072334832259,31.34142959030034,25.20397812821935,785.4389016562327,0.8562531263782248,0.0353560533614173,0.1261340268770525,4.054967448020346,0.0049229855214068,7046.726069259456,0.3196393994639129,0.7767926608212318,31.38398458164847,1.952043044264492,61.03202273338085,0.0679841496116453,0.0355873515267748,2.4303667020744517,18620.594659991,0.8038187304185608,0.8651880253829697,0.3819418404235409,0.8930294344137863,28.049153500275885,0.0318843544209025,745.3365295391277,0.2305402194677166,1.9102296157329748,32.46551190844417,1742.1781626971854,54024.00835137643,58.13216042607544,0.0405592186783638,728.2440457779153,0.2252533392446382,0.4751446734110354,15.645563281117752,0.0202950412328235,5.197608989771709,0.1281004833980505,1681.238722159328,52.169171476821646,0.0002768310916474,20.04682252982109,0.0107627909603877,0.0102316668262392
Water_100dose_120kVp_2FBP_1-5mm,0.6919916261427921,0.1138126825829185,22.765096192736756,200.0224902541172,167.53248941553284,117.474609375,177.26952970061808,181.473171741921,19164.35923075676,138.41388829607732,0.1278345603644849,27091.43715825729,1.4136364713294671,19663.417728424072,-38.0,39.0,22774563.0,2.351095418128506,41.0,3.0425238063731155,116.0,23.89434691570624,0.3126634440129963,0.0,-144.0,260.0,16.826268829881165,30.03983606038668,-0.0132062524663297,17744105.945451736,0.2289519473165272,902.2939921056856,42.86831104082941,33.060781734889595,-0.3677740428837355,3.2866548250690903,2.3562791115435777,0.1597189815212019,1.1839767519519486,1.9135765395980424,0.9455731930065312,0.5659250593204731,0.5215586211221419,0.9815517129162116,0.9083971274515908,-0.0190327408881286,0.2552829475136754,0.4863234978819084,6.529601720934262,0.0575338951852898,4.541025070575548,0.1881677605836544,0.1027378758725569,13.059203441868524,2.891928820795211,1.4107334841531671,4.91235904266938,4562.400507171726,0.1807750418880943,2.996219730145401,5778.289246374515,1.524593695893688,44.191298835089945,14.386242966954592,627.8223314050242,0.3609500684651572,0.0266470673142694,0.2170092353960669,9.855213001637122,0.0064570306321196,5147.113250456965,0.2235836268523155,1.589903538720135,44.25300780581726,1.4627191991369632,64.42050289393157,0.0384415244388205,0.0268128033827997,2.790795901424471,20149.609569539323,0.8547054051349672,0.9086572750492234,0.1752389262859569,0.9290335425877017,41.143404957217925,0.025004238012619,1075.6838212634823,0.1657448106723393,2.777160168185736,45.44684129429892,240.51895223420647,10381.35747303544,5.764621609617406,0.0298917433842605,1665.4804314329738,0.2566225626244952,0.5133723046255909,23.79697323379228,0.0164345900646012,5.378005248909033,0.2571519137808067,225.3965606919262,38.18416514998592,0.0002820672340814,42.38741696195724,0.0218091233853022,0.0130822454610721
Water_60dose_100kVp_1FBP_3mm,0.8206979321888082,0.0796224577281203,13.02406272123119,163.57272926318464,131.16796875,152.81851203185073,173.00628254899334,173.6181565454102,27100.63268852234,134.24380066877538,0.2003159787157533,21781.518392175312,0.803727301960748,27803.65817642212,-39.0,37.0,16161222.0,2.3498100149121264,39.0,3.1128002446033083,128.0,23.824928409600915,-0.6651347867511068,-1.0,-125.0,253.0,16.555580652303735,30.095610687604704,-0.0213620588073296,25183046.13581085,0.2304227867262555,905.3033783753202,31.64827375756929,48.69587477608447,1.3404610551773593,3.9764007113485063,2.632628327076234,0.2071895621573465,1.229763886544641,1.9824369308401428,1.1031930830028387,0.563380865034559,0.5172439599615879,0.97964947636804,0.9058037102681512,-0.039604443131209,0.3988848393419257,0.4700387405090667,5.595312202189539,0.0524440125054566,4.708404847813769,0.2857090469597126,0.1043513479494536,11.190624404379076,3.017846337385748,1.6522572596061853,4.807306753460928,3372.7915148797847,0.1890260334517617,2.395666331249453,4111.433783556577,1.522512758311723,31.71120327299221,12.9309533150255,404.0770610323376,0.4745016132022119,0.0405531417623907,0.2242643922502946,7.344650715330899,0.0108593026399092,3688.2244945059047,0.225270665424039,1.5844694862325948,31.761338402116813,1.449865158022753,45.81222423096728,0.0574255207627427,0.0409665440823437,2.7517734920580947,14512.121334012478,0.8643784670103482,0.913622666074608,0.1703623742638298,0.9326479390504728,29.648952628292257,0.0384314948549168,784.6926994906621,0.1665307087204291,2.7444651934446167,32.76379456706282,72.41022920203736,2177.64240237691,2.5874798445461287,0.0488969430265634,1232.9112903225807,0.2616534996440112,0.5203955663517792,17.448192781331176,0.0282067587837761,5.372979807436221,0.2640811522725999,58.07102044665788,31.529150663422744,0.0004039405647947,41.766240217010136,0.0215247256241266,0.018676324751612
Water_60dose_120kVp_2Safire_3mm,0.8206979321888082,0.0796224577281203,13.02406272123119,163.57272926318464,131.16796875,152.81851203185073,173.00628254899334,173.6181565454102,27100.63268852234,134.24380066877538,0.2003159787157533,21781.518392175312,0.803727301960748,27803.65817642212,-23.0,24.0,6142451.0,1.71055659725891,25.0,3.2769187739187675,89.0,14.706718327427682,0.5298996805469932,1.0,-93.0,182.0,10.411722696683285,18.553972672242526,0.0536850638912771,9571406.600315094,0.3574728839222618,343.96910825087866,21.06324782761812,10.065117827104034,-0.3226240590684656,1.6946410127482427,1.0594074102344158,0.234087571703857,0.7486284926862741,1.4649902060080398,0.492429218482595,0.673862064140606,0.6566748884377394,0.9842297164347816,0.9201826154871788,-0.0448140685701841,0.366228518118269,0.5102631595180196,4.572091925089061,0.1259105734349246,3.457141218913888,0.3123406752765488,0.2092484850965016,9.144183850178122,2.399576553643941,0.6885121057456645,4.44482904941567,2665.786302751779,0.149402359622921,3.633154096726444,6378.388667824917,0.62826808970013,21.298828672308467,23.84156251751387,502.11943058902654,1.2225333594365466,0.0538041265189967,0.1195644538746607,2.624659190633243,0.0075303107507541,5383.7737226043055,0.3444463006332133,0.6772494416394721,21.347297437293623,2.073609034468193,43.89380545249678,0.1094274505920508,0.0543072279403838,2.3040623413432333,13433.000845046548,0.8108402400334993,0.8655624485361637,0.4370812532709883,0.892020383309273,19.057681258460647,0.04867786068558,499.1097922848664,0.2468396598837124,1.8645192203271432,22.355588526211672,2543.4930761622154,57714.62462908012,116.55897524621454,0.0673941602687893,502.73194856577646,0.2486310329207598,0.5036649196345312,11.34405440654845,0.0366005879316153,4.961488468482302,0.1133217508266547,2465.622489167134,52.637347997104975,0.000383533382694,14.439059092876048,0.0112729080040199,0.0104957178647293
Water_60dose_100kVp_2Safire_3mm,0.8206979321888082,0.0796224577281203,13.02406272123119,163.57272926318464,131.16796875,152.81851203185073,173.00628254899334,173.6181565454102,27100.63268852234,134.24380066877538,0.2003159787157533,21781.518392175312,0.803727301960748,27803.65817642212,-25.0,24.0,6644346.0,1.764732628742998,26.0,3.291301599174335,86.0,15.26923782325284,-0.6574006613237684,-1.0,-100.0,186.0,10.7933787379298,19.29710599062185,0.01081943591533,10353478.95476532,0.3443445765342738,371.9461239837848,20.864869073595276,8.865116587280088,0.1187141813236473,1.6836394236545646,1.1399866014201483,0.1948602179572916,0.7702978324597802,1.5109753067966936,0.5392496492277913,0.6703302376972461,0.6513849237301415,0.9831588359385408,0.918361539337512,-0.0385872405010139,0.3426124814692373,0.501707974738543,4.552722182825979,0.12013131343685,3.5167302222399988,0.2732487203088811,0.1912080396929298,9.10544436565196,2.4069902773171967,0.7059065062686781,4.48148408867883,2727.876422126324,0.1528821623116249,3.506524349709451,6144.140279101048,0.6767884448516179,20.866053914700444,22.652973154738557,466.69433391245866,1.1974749644575646,0.0557317655900933,0.1247353601941378,2.708349655050226,0.0081441393945261,5216.488800226118,0.3323202902074988,0.725944902091742,20.91944810413372,1.982085251075337,41.07029495716714,0.1082917586812764,0.0562530765659175,2.3400117889719123,13510.37953479391,0.8151435416489535,0.8701667104962514,0.3950663434007315,0.8959829036318177,18.761333076744755,0.0506459911299567,516.1023255813953,0.2400475932936722,1.9151154137371555,22.156744186046517,2216.815348837209,47859.61720930233,107.7329015411591,0.069559736724147,517.5013953488373,0.2406983234180638,0.4944978006305347,11.137418858457927,0.037328033017347,5.045352301039295,0.1204954323824469,2147.940789832342,54.14104634556406,0.0003848863693649,14.886794398829542,0.0126027204751696,0.0101930809821295
Water_60dose_100kVp_1Safire_0-6mm,0.8258193343923119,0.0356440706058307,8.377410561475674,235.0295692688165,192.46140366844855,166.4835029787312,229.77322257878416,240.90675610090668,17871.248083579412,194.09196245608575,0.0612182594742936,53997.427384369104,3.0214692970427404,18211.95615855977,-61.0,59.0,130118672.0,2.977268747702273,62.0,3.222843759701238,211.0,37.31062525737625,-1.3534907597535937,-1.0,-290.0,501.0,26.052331633331896,47.18616776634492,0.020527943874341,40549547.39688601,0.1497530154306282,2224.70249123691,155.69225786896797,234.52313511793747,0.5035050283488357,8.581296672121574,5.960301773473933,0.1802056808900975,1.9022532412030744,2.490087943227508,2.3125325813707565,0.46157345696318,0.3892410936217728,0.987027082149652,0.9208275420382044,-0.0156008677671845,0.2561415281771915,0.3883951625997325,12.451381871981171,0.0230219630953434,5.907450673547448,0.1955526480633068,0.0448807927977897,24.90276374396236,3.5911814211045656,3.635399611398877,5.378358780464379,12100.948528405204,0.2070661965846201,2.4373006871330856,8751.566221765914,3.638166335386253,159.03930527036275,10.322210814510608,1622.687525667351,0.0697187363984916,0.0069731209375943,0.3167278391797477,51.09169789515218,0.0023138748021007,8016.899371973343,0.1472338703441026,3.746223507515878,159.1698704797955,1.2806781899919115,203.3175970702311,0.0088851038812276,0.0069904336397787,3.348603909979808,48369.23275050514,0.8797387557020773,0.9304612225556784,0.100733650614973,0.9468405763909326,150.78764032214696,0.006630252247469,2618.8609702463764,0.1175273064778699,5.4691684105838325,161.20966656195307,66.62657631378181,10357.034196472649,0.4380384552069024,0.0072749679209677,7648.672395996949,0.3432514650629156,0.6044503295616613,98.21993352701656,0.0045164903577637,5.441957893737511,0.3812970568104038,59.74840333028305,23.1378484715558,0.0001237512857507,226.4759601199513,0.0230129125003838,0.0227320220339181
Water_60dose_100kVp_1Safire_3mm,0.8206979321888082,0.0796224577281203,13.02406272123119,163.57272926318464,131.16796875,152.81851203185073,173.00628254899334,173.6181565454102,27100.63268852234,134.24380066877538,0.2003159787157533,21781.518392175312,0.803727301960748,27803.65817642212,-26.0,25.0,7175881.0,1.819538721737204,27.0,3.300115360255253,90.0,15.808720321323834,-0.6377290814324945,-1.0,-91.0,181.0,11.127498113835454,20.05412309076436,-0.0182648163513949,11181737.51267624,0.332798346003648,401.7611545582234,21.14128293357597,12.645208339661169,0.4935198340437455,2.001207665523705,1.2563739961098852,0.2336484074391079,0.8140276625676119,1.558871017339212,0.5841219008827305,0.6577717000790498,0.6365187164242888,0.9815597265738008,0.9142366466524248,-0.0447268631878289,0.3765748337992333,0.5064594242224539,4.577323554455243,0.1066949585230929,3.6889518902054346,0.289982946171114,0.1742699125104729,9.154647108910488,2.5273034878688225,0.8143954154083974,4.52245434254912,2739.033962898616,0.1535074798463608,3.452875337918868,5938.120887743093,0.7308303672781892,20.93117749257412,21.643389564535116,446.8848848287844,1.1498028482208702,0.0566221506957319,0.1327675693011758,2.862335357582814,0.0090731426323876,5065.062182101825,0.3212101688780832,0.7828693017760984,20.97843300063608,1.9208133500704525,39.979888670284176,0.1061011474963008,0.0572518216711389,2.3775147023555827,13605.495799842456,0.8203010893007477,0.874421772813299,0.3720414853976935,0.9002474733066748,18.904730582598862,0.0518264501681028,539.5502555366269,0.2297914205862976,1.9877214360548976,21.791737649063037,1333.9416524701874,28586.083049403747,65.43985163653053,0.0732883409965349,564.2879045996593,0.2403270462519843,0.4944664165197646,10.93246360917322,0.0397659392961897,5.117984660747908,0.1315922210390629,1276.193304352684,53.64080820061814,0.0003936709141944,15.110761159556146,0.0139585993828372,0.0100284200210743
Water_60dose_100kVp_2FBP_1-5mm,0.6919916261427921,0.1138126825829185,22.765096192736756,200.0224902541172,167.53248941553284,117.474609375,177.26952970061808,181.473171741921,19164.35923075676,138.41388829607732,0.1278345603644849,27091.43715825729,1.4136364713294671,19663.417728424072,-55.0,52.0,43320084.0,2.797251661311526,55.0,2.982728030000882,174.0,32.99436471534787,-1.638957128140106,-2.0,-173.0,347.0,23.27422164070066,41.43021404371524,-0.0116375132623579,33751521.82115936,0.167928704422149,1713.7764552401782,55.55343811167226,120.86505863392166,-1.1023599561052295,6.2161599076873255,4.349387253711769,0.1727441641093296,1.621434203232455,2.290113450888044,1.7032824697535618,0.4961924722581112,0.4323825986643363,0.9791924600209791,0.902177645280066,-0.0215297952214082,0.3109416130026329,0.4236689798929557,7.42201136603914,0.03186290820467,5.42982773519508,0.2130809573586065,0.0641685380710556,14.844022732078283,3.3506324214732754,2.641386790349773,5.108933273334624,5549.510183057295,0.2198870822988071,2.1676657289094856,4238.184642206197,2.8305215401756607,58.38374673111974,9.69870829701244,557.9157223234805,0.194915831150956,0.022086207120684,0.3105183352249347,18.54363621313272,0.0077098661563645,3895.3379540002375,0.1651446493208122,2.911106882104878,58.44832200243867,1.28729098659309,74.972353946543,0.0280121795962368,0.0222355314431917,3.1381264440369274,21193.9564026587,0.8868818107140887,0.9329125189732212,0.1040926530484013,0.948293909473532,55.46546272920918,0.0211769201804435,1278.6107187370171,0.1328012794699851,4.205926524026569,59.58994599086,77.99314499376817,4348.884399667636,1.4616156194837857,0.0246428564171197,3070.4871208973827,0.3189122477043397,0.5785442531513867,34.98867755465597,0.0152338990770554,5.29430666373516,0.3814882320310642,71.12186400142639,26.737020857441088,0.0002865463354136,90.39316671726456,0.033060021019025,0.0199188701270949
Water_60dose_120kVp_1Safire_3mm,0.8206979321888082,0.0796224577281203,13.02406272123119,163.57272926318464,131.16796875,152.81851203185073,173.00628254899334,173.6181565454102,27100.63268852234,134.24380066877538,0.2003159787157533,21781.518392175312,0.803727301960748,27803.65817642212,-22.0,23.0,5916319.0,1.6859174076522436,24.0,3.27923868721411,98.0,14.406139975924878,0.6474808047973996,1.0,-81.0,179.0,10.055947082347275,18.20924140556856,0.0224209100364943,9219038.902576448,0.3631058678033614,331.15724117369143,21.144412385203346,8.111768029984818,-0.4516373807204503,1.5158210768523297,1.0333909221885875,0.1916803107162216,0.7347630751493128,1.4460921099282291,0.4853018863974515,0.6782141426703929,0.6621599952638498,0.984641257342245,0.921570074912832,-0.0406858067098539,0.3404081122040147,0.5106406678585873,4.585099606066122,0.1342323935351144,3.344883376630153,0.3254725357272419,0.2206439528787189,9.170199212132244,2.3209342916376228,0.6373029997602294,4.428656145438103,2655.726335257524,0.14883855490991,3.679231296027568,6478.897999215378,0.607015039159347,21.28420108726111,23.961273328476157,506.29972538250297,1.2218030619933526,0.0534938283819197,0.1189519193705611,2.6428822933332605,0.0072159041056946,5467.421209576346,0.3499649723907235,0.6547183102176105,21.32898576852457,2.083262628761001,44.23307515286872,0.1090789609725694,0.0539541287109824,2.2813835143898094,13425.403610856809,0.8106378232779006,0.865247737746757,0.4447065485444864,0.8920762804475978,19.05190118019389,0.0483152574200184,496.3261402648357,0.2434164493697085,1.7953896083747984,22.7690044139284,2453.2393330063755,55664.19028935753,112.41286253376616,0.0642507109104881,488.51544874938696,0.2395858012503124,0.4927919570420744,11.459335365953084,0.0333888677843707,4.98692530069486,0.1142745054082833,2376.6618126522994,53.4539295137847,0.0003745427247719,14.53484703496028,0.0109203554957757,0.0104303377839349
Water_60dose_120kVp_1FBP_1-5mm,0.6919916261427921,0.1138126825829185,22.765096192736756,200.0224902541172,167.53248941553284,117.474609375,177.26952970061808,181.473171741921,19164.35923075676,138.41388829607732,0.1278345603644849,27091.43715825729,1.4136364713294671,19663.417728424072,-49.0,50.0,37466246.0,2.6955948426914107,52.0,3.042880655985408,178.0,30.683685472319212,0.0498454711149853,0.0,-162.0,340.0,21.651635370058568,38.52943337130846,0.0064074488132245,29190682.53482437,0.1802960548127982,1484.514751343107,56.66657611931452,94.41647126236558,0.4036452495622036,5.52982488584466,4.008662622270007,0.1575387899014127,1.5643284047041368,2.2311870122185096,1.5418569575397951,0.5018334666666863,0.4398839414582929,0.983066446839414,0.910471682794782,-0.0202457102122725,0.2943450889594097,0.4351759251610423,7.502402227936491,0.034182377334848,5.289489353756208,0.2059415105236237,0.0626608324474804,15.004804455872982,3.268716465471168,2.384621877028666,5.059918139320856,5233.441635628814,0.2073635642930824,2.200503047111633,4550.311831365401,2.458567665085852,59.06454552658689,10.474047071875743,605.9656470401775,0.2037905389212917,0.0207714580532532,0.2873919889880778,17.53112457776251,0.0065996171885463,4158.589828340833,0.1771989635809283,2.5357329995333293,59.1635513310734,1.3212227109023542,77.7786530067089,0.0271159764484665,0.0208839814064355,3.055832660578984,20974.546484201463,0.8799717823414682,0.9278316580004512,0.1170876662813911,0.9441003339449422,55.92256781223001,0.0197834322475739,1230.548877296439,0.139549657212116,3.8336732850355935,60.855182581084144,83.88228623270582,4770.311748695849,1.5395516413534651,0.0228132623544782,2694.6244046268994,0.3055822640765366,0.5673780325785953,35.23945890210755,0.0137622176746378,5.34041984385971,0.3493937712972502,75.69066839457695,25.888790959502497,0.0002828052848527,88.3360105771065,0.0269444828234642,0.0219213278207177
Water_60dose_120kVp_1Safire_0-6mm,0.8258193343923119,0.0356440706058307,8.377410561475674,235.0295692688165,192.46140366844855,166.4835029787312,229.77322257878416,240.90675610090668,17871.248083579412,194.09196245608575,0.0612182594742936,53997.427384369104,3.0214692970427404,18211.95615855977,-57.0,57.0,116827986.0,2.9035712763178028,60.0,3.1325896430163884,242.0,35.52442876176903,0.1357289527720739,0.0,-208.0,450.0,24.898012606741787,44.71140748100241,0.0034393191823709,36407702.92821414,0.15679229789728,1999.0915365836172,91.25960482292425,185.15498616568965,0.3975663936593184,7.697389191268869,5.369230586957736,0.1778756371931971,1.8068459502618013,2.424141739430341,2.077815417715908,0.4727230350735906,0.4028662745351442,0.9857675815001036,0.917381636720535,-0.0154137513798166,0.2487469404830624,0.3985341263693275,9.52247612340682,0.0253895835901361,5.755709086598738,0.184178856578411,0.0494540260515128,19.04495224681364,3.513011444370162,3.2666549445566506,5.347616819395485,11766.548288843258,0.2013440843402337,2.6130091657566266,9162.941889117044,3.2811159728576107,94.01358658453114,11.058179329226558,1024.1009924709103,0.1311918796150235,0.012550751278474,0.2987134712682821,28.638625428479152,0.0040608402185963,8352.688309174695,0.1540057574258676,3.383691392192013,94.11964466686776,1.3011554394912024,122.0499722496351,0.0161796770380885,0.0126063018356555,3.290635492751628,47917.54681513051,0.8739275929715556,0.9266900963512874,0.1082127274464355,0.9437667906250016,88.89593897677784,0.0119328085983959,2569.795733586158,0.1218201343250134,5.036980505743805,95.75278502014696,113.88234178715336,10463.137615548709,1.2772032387943828,0.0135337428489593,6912.752358378762,0.3276962483232407,0.5889148613950045,57.02950578395692,0.0083343570490286,5.447485622469762,0.360968514715948,106.20764272461048,34.3987407510288,0.0001238471400581,169.64017637674883,0.0244862442788098,0.0168303722150665
Water_60dose_120kVp_1FBP_0-6mm,0.8258193343923119,0.0356440706058307,8.377410561475674,235.0295692688165,192.46140366844855,166.4835029787312,229.77322257878416,240.90675610090668,17871.248083579412,194.09196245608575,0.0612182594742936,53997.427384369104,3.0214692970427404,18211.95615855977,-89.0,89.0,283435206.0,3.5319668873459427,94.0,3.0313554251356822,322.0,55.49137417481486,0.2815195071868583,1.0,-303.0,625.0,38.88359385979352,69.64208954755959,0.0027420987422353,88328363.20096436,0.1010090495713089,4849.941383317381,184.18583219418056,999.3533273065312,1.3946206191830457,18.040329981492835,13.187734887331152,0.1551208605727882,2.866724208187142,3.006189079163572,4.9046893013441535,0.3740319420467052,0.2847644473196341,0.9815578289757096,0.9057600422718802,-0.0132631453411332,0.2648639314955134,0.2929893900092397,13.526738502201631,0.0105450098835187,7.010796492689607,0.1746598628902096,0.0216721098197411,27.053477004403263,4.126505056555474,7.807016217206,5.558470135235284,15985.605065023956,0.2735387588128671,1.4757529159937992,5902.968856947296,7.836524761000244,190.93437713894596,6.323887748117728,1188.5396475017112,0.0380235839660843,0.0064082644429904,0.445043853052153,86.11092061753753,0.0030363257605007,5572.457404078411,0.0999212340960361,7.981806199223398,191.08079193793247,1.1670965435849951,222.5018253373769,0.0074279927332007,0.0064296296128757,3.797889545546477,51326.20260782958,0.9163154288777962,0.9537750750276418,0.0582539704262697,0.9648722630717128,184.46925461564285,0.006218382765773,2696.625342223081,0.0868562290148188,10.082085045630766,193.1029729120366,9.91451670048636,1862.315618256192,0.0579272133816326,0.0067466180089173,13567.262762907849,0.4369911026156424,0.6856715014370928,133.32829515986313,0.0047873583921782,5.431851779485744,0.5312628336755647,6.371435291425833,17.51207308416819,0.0001223340676375,543.0249533440594,0.0433309173231744,0.0317328289515381
Water_60dose_120kVp_1Safire_1-5mm,0.6919916261427921,0.1138126825829185,22.765096192736756,200.0224902541172,167.53248941553284,117.474609375,177.26952970061808,181.473171741921,19164.35923075676,138.41388829607732,0.1278345603644849,27091.43715825729,1.4136364713294671,19663.417728424072,-33.0,33.0,16748298.0,2.1433241074620013,34.0,3.113316015647881,134.0,20.481819443899237,0.0988192408273238,0.0,-109.0,243.0,14.499683371279588,25.760712562973097,-0.0077493247563311,13048925.422542572,0.2644006771675969,663.6045465097621,30.50135541758721,21.00964119434765,0.1082416615080145,2.564070445065439,1.7700584043596153,0.1794227552239602,1.0067958067732408,1.749281163725712,0.7476316259077246,0.6051922052155703,0.5716362381456219,0.9859801567902812,0.9207743653151113,-0.0238992556096692,0.270748796754895,0.5057420743946801,5.504781826046521,0.0762631935213723,4.156072163249499,0.2036925213588444,0.1283763773758035,11.009563652093046,2.713825839416671,1.0835322123562636,4.843462375844187,4139.163483635787,0.1640052097486246,3.634311015994364,6672.944290355813,1.1432968567951698,31.69565734210318,18.134479752753784,565.0468737617878,0.6406904610738962,0.0374665176412255,0.1721052223131475,5.64016533341939,0.0072993235217056,5820.845459301995,0.257171235308761,1.2017978171485555,31.75860101919168,1.6156750024794806,51.00526830322719,0.0594954921655234,0.0377481955062049,2.6498639267424173,19517.667362081276,0.8340551447143436,0.8920035111888668,0.2363671026598494,0.9151963587416184,29.10282705836838,0.0346898252886374,914.9216892168922,0.1875608218976818,2.333858025952133,33.00020500205002,481.4784747847479,14807.59676096761,16.302588185024135,0.0433555872008626,1124.3554735547357,0.2304951770304911,0.4835582154596762,16.270127471768323,0.0225666732070805,5.456484631209113,0.1932799746414137,454.709836450558,41.53069344728918,0.0002856467251213,36.68836885484971,0.0137447988067484,0.014985022142042
