,Water_100kVp_1FBP_3mm,Water_120kVp_2Safire_3mm,Water_100kVp_2Safire_3mm,Water_100kVp_1Safire_0-6mm,Water_100kVp_1Safire_3mm,Water_100kVp_2FBP_1-5mm,Water_120kVp_1Safire_3mm,Water_120kVp_1FBP_1-5mm,Water_120kVp_1Safire_0-6mm,Water_120kVp_1FBP_0-6mm,Water_120kVp_1Safire_1-5mm,Water_100kVp_2FBP_0-6mm,Water_100kVp_1Safire_1-5mm,Water_120kVp_2FBP_3mm,Water_120kVp_2FBP_0-6mm,Water_100kVp_1FBP_0-6mm,Water_120kVp_2Safire_0-6mm,Water_120kVp_1FBP_3mm,Water_100kVp_2Safire_0-6mm,Water_100kVp_2Safire_1-5mm,Water_100kVp_1FBP_1-5mm,Water_100kVp_2FBP_3mm,Water_120kVp_2Safire_1-5mm,Water_120kVp_2FBP_1-5mm
original_gldm_LargeDependenceEmphasis,12.9309533150255,23.84156251751387,22.652973154738554,10.322210814510608,21.643389564535113,9.698708297012441,23.961273328476153,10.474047071875743,11.058179329226558,6.323887748117728,18.134479752753784,5.872039698836414,16.717568745542437,14.016981449307853,6.351095140314853,5.9664613278576315,11.00811088295688,13.912963066748866,10.042847364818618,17.13004200015849,9.708930977098026,13.117469035476097,18.00847927728029,10.525318963467786
original_gldm_LargeDependenceHighGrayLevelEmphasis,404.0770610323376,502.11943058902654,466.69433391245866,1622.687525667351,446.8848848287844,557.9157223234805,506.29972538250297,605.9656470401775,1024.1009924709103,1188.5396475017112,565.0468737617878,1445.8698323066392,511.5919248751882,441.63638401614077,1196.5601813826147,1461.1029945242985,1019.987765229295,439.929328027798,1127.4567932922655,730.052658689278,710.0389095807909,407.62988286723083,557.390918456296,608.6345986211269
original_gldm_LargeDependenceLowGrayLevelEmphasis,0.4745016132022119,1.2225333594365466,1.1974749644575646,0.0697187363984916,1.1498028482208702,0.19491583115095604,1.2218030619933526,0.20379053892129173,0.13119187961502354,0.03802358396608432,0.6406904610738962,0.02657989292253663,0.613325788807317,0.4984026593241742,0.03825954740366394,0.027006606507890864,0.13059589522877874,0.49194359288504147,0.09798593789784957,0.4348618170320507,0.14758340299373027,0.48033455129619623,0.6418633197872105,0.20519179996167675
original_gldm_LowGrayLevelEmphasis,0.04055314176239071,0.0538041265189967,0.055731765590093386,0.006973120937594354,0.056622150695731975,0.022086207120684067,0.053493828381919746,0.02077145805325328,0.012550751278474073,0.006408264442990402,0.03746651764122553,0.004796879847880352,0.039311988420808706,0.03832767182119702,0.006463704021561357,0.004770880245344864,0.012596332608001736,0.037818094220257614,0.010325803754825728,0.026812710574905408,0.016039001389093817,0.039721546325359874,0.03751205100883779,0.020718634299096414
original_gldm_SmallDependenceEmphasis,0.22426439225029468,0.11956445387466076,0.12473536019413788,0.3167278391797477,0.13276756930117584,0.31051833522493477,0.11895191937056114,0.28739198898807783,0.2987134712682821,0.44504385305215305,0.17210522231314757,0.4699108622323804,0.18546554075967314,0.20689287958211508,0.4432601082619333,0.4656186818649236,0.2960584750444935,0.20574389916559527,0.3214011434579341,0.18640560691550595,0.3079635125386743,0.21611821921693597,0.1733922700901697,0.2854854698407568
original_gldm_SmallDependenceHighGrayLevelEmphasis,7.344650715330899,2.624659190633243,2.7083496550502266,51.09169789515218,2.862335357582814,18.543636213132718,2.6428822933332605,17.53112457776251,28.638625428479152,86.11092061753753,5.64016533341939,118.01562462879443,6.001359765599696,6.825468516624266,85.43805411373418,117.08442275297989,28.140696061136673,6.85805040163627,37.10997014290446,8.270922541395574,23.468559678613055,7.131870759969982,5.693153040899933,17.33488897440576
original_gldm_SmallDependenceLowGrayLevelEmphasis,0.010859302639909278,0.007530310750754126,0.008144139394526111,0.002313874802100777,0.00907314263238768,0.007709866156364506,0.007215904105694609,0.00659961718854637,0.004060840218596308,0.003036325760500781,0.007299323521705642,0.002375475132635585,0.008489142776933994,0.009257435968573624,0.0030539463524913812,0.002335799665994673,0.0040874659295927155,0.008897338742384723,0.0035666495478593914,0.005480332051142125,0.005339483127562414,0.01003770971711082,0.00746450792422954,0.006570191904728008
original_glrlm_GrayLevelNonUniformity,3688.2244945059047,5383.7737226043055,5216.488800226118,8016.899371973343,5065.062182101825,3895.3379540002375,5467.421209576346,4158.589828340833,8352.688309174695,5572.457404078411,5820.845459301995,5219.775050609572,5526.6110644361515,3893.042769641834,5606.591114795686,5316.46680060618,8429.165625577984,3956.1057693634966,7859.9878984694415,5491.702822466908,3919.4612054478703,3777.848415443397,5784.967295851775,4128.423918005099
original_glrlm_GrayLevelNonUniformityNormalized,0.22527066542403906,0.34444630063321335,0.3323202902074988,0.14723387034410268,0.3212101688780832,0.16514464932081227,0.3499649723907235,0.17719896358092838,0.15400575742586767,0.09992123409603616,0.257171235308761,0.0932988895907257,0.24275003923592464,0.23905919507128473,0.10056355244203342,0.09509539362713601,0.1554170330922909,0.24289964114667215,0.1441440943448897,0.2413041648303414,0.166255691337431,0.23113204850319388,0.2554756678447067,0.1759640311439494
original_glrlm_GrayLevelVariance,1.5844694862325948,0.6772494416394721,0.725944902091742,3.746223507515878,0.7828693017760984,2.911106882104878,0.6547183102176105,2.5357329995333293,3.383691392192013,7.981806199223398,1.2017978171485555,9.191790276788431,1.3631934302000412,1.3913004199815193,7.910489045304668,8.919368371944119,3.3288287066910933,1.3565883082147525,3.8923444663757625,1.372697631534702,2.8828625170978515,1.4858573355735436,1.222276684701158,2.565737955218658
original_glrlm_HighGrayLevelRunEmphasis,31.761338402116813,21.347297437293623,20.91944810413372,159.1698704797955,20.97843300063608,58.44832200243867,21.32898576852457,59.1635513310734,94.11964466686776,191.08079193793247,31.75860101919168,248.69108937831018,31.253611249557277,32.0485862813088,190.41723738856263,248.50241587409644,93.82408438395335,32.17109525797842,113.55724413029135,43.11895519852966,74.59475033663583,31.682964796204015,31.830746728741207,59.28707093215681
original_glrlm_LongRunEmphasis,1.449865158022753,2.0736090344681934,1.982085251075337,1.2806781899919115,1.9208133500704523,1.28729098659309,2.083262628761001,1.3212227109023542,1.3011554394912024,1.1670965435849951,1.6156750024794806,1.1536000064498235,1.5609647030206477,1.4980164282723438,1.1680675629820785,1.1567651568346287,1.3013528761672903,1.4992592852975322,1.2721808682201237,1.5579800812015032,1.2928280058883628,1.462723591125094,1.6153915466117632,1.3200840867585133
original_glrlm_LongRunHighGrayLevelEmphasis,45.81222423096728,43.89380545249678,41.07029495716714,203.3175970702311,39.979888670284176,74.972353946543,44.23307515286872,77.7786530067089,122.0499722496351,222.5018253373769,51.00526830322719,286.4406218020638,48.42511244801722,47.684226554238,222.01154066370142,286.8314941315803,121.77204014071827,47.93832085998163,144.09024722202668,66.86726138136045,96.00638578144768,46.03579191739178,50.97280018644764,77.86166982132436
original_glrlm_LongRunLowGrayLevelEmphasis,0.0574255207627427,0.10942745059205088,0.10829175868127645,0.008885103881227657,0.10610114749630083,0.028012179596236867,0.10907896097256947,0.02711597644846657,0.01617967703808853,0.007427992733200711,0.059495492165523474,0.005502295551180703,0.0602361252753869,0.056384351920194344,0.0074954742101568436,0.005489459621468831,0.016229499788252794,0.055721500041616925,0.01302738334744415,0.04120540361776741,0.020553530162717767,0.056981760585021794,0.059629405618275046,0.02703523282335925
original_glrlm_LowGrayLevelRunEmphasis,0.040966544082343785,0.05430722794038382,0.056253076565917555,0.006990433639778719,0.05725182167113899,0.022235531443191788,0.05395412871098246,0.020883981406435506,0.012606301835655519,0.006429629612875721,0.03774819550620494,0.0048103873155376465,0.03964488888677664,0.03864085040448179,0.006486759798877499,0.004783491261773561,0.01265670315724997,0.03809856036905101,0.010367417853891872,0.026973767641110293,0.016104802586279134,0.04005789902635318,0.037781673086776164,0.020828892097236373
original_glrlm_RunEntropy,2.7517734920580947,2.3040623413432333,2.3400117889719123,3.3486039099798077,2.3775147023555827,3.1381264440369274,2.2813835143898094,3.055832660578984,3.290635492751628,3.7978895455464774,2.6498639267424173,3.886212290611847,2.719009421066215,2.675271895752725,3.79250824669191,3.867472873549947,3.2787324330653367,2.6573454865917174,3.370918848647522,2.726557414788651,3.1316847018931857,2.7102731992918967,2.6601531986213636,3.0655983241815643
original_glrlm_RunLengthNonUniformity,14512.121334012478,13433.000845046548,13510.37953479391,48369.23275050514,13605.495799842456,21193.9564026587,13425.403610856809,20974.546484201466,47917.54681513051,51326.20260782958,19517.667362081273,51744.1844145414,19739.71772050459,14369.604403530255,51278.80538903518,51651.95588896151,47918.00111482979,14373.846860078313,48538.23529729071,19704.055492205098,21186.745476449527,14471.15077733065,19545.201904225905,20951.690293839743
original_glrlm_RunLengthNonUniformityNormalized,0.8643784670103482,0.8108402400334993,0.8151435416489535,0.8797387557020773,0.8203010893007477,0.8868818107140887,0.8106378232779006,0.8799717823414682,0.8739275929715556,0.9163154288777962,0.8340551447143436,0.9214230252132088,0.8410409029405197,0.8574706611079898,0.9156761362745975,0.9203416597377905,0.8739860515475402,0.8578581191362349,0.8818558081868978,0.8405191989964753,0.8865486418575041,0.8620947856394425,0.8348983339396775,0.8791737269362602
original_glrlm_RunPercentage,0.913622666074608,0.8655624485361637,0.8701667104962514,0.9304612225556785,0.874421772813299,0.9329125189732211,0.865247737746757,0.9278316580004511,0.9266900963512874,0.9537750750276418,0.8920035111888668,0.9568933291212554,0.8976573786780617,0.9081604938803841,0.9534999736745117,0.9561825409361345,0.926704575369873,0.9082898270815102,0.9319420312746801,0.8974745042579261,0.9323242729217847,0.912062045447687,0.8922382000280409,0.9275969691612769
original_glrlm_RunVariance,0.17036237426382986,0.4370812532709883,0.3950663434007315,0.100733650614973,0.37204148539769355,0.10409265304840136,0.44470654854448644,0.11708766628139117,0.10821272744643558,0.05825397042626972,0.2363671026598494,0.05343894993192245,0.2133877740818303,0.18850494809885185,0.058495785586285466,0.05467184373111763,0.10872008415272555,0.1908362262333861,0.09736825374728489,0.21280688688382096,0.10632582255499552,0.17376599872615314,0.23659238103456573,0.11540592261245163
original_glrlm_ShortRunEmphasis,0.9326479390504729,0.892020383309273,0.8959829036318177,0.9468405763909326,0.9002474733066748,0.9482939094735319,0.8920762804475978,0.9441003339449422,0.9437667906250016,0.9648722630717129,0.9151963587416184,0.9672874287780554,0.919727981504002,0.927813622937421,0.9645809818037401,0.9667834714420939,0.9438322334225285,0.9281567713592097,0.9479497147181137,0.9199132171785767,0.9478943511300038,0.9308858733462291,0.9156437133219614,0.9437036754178075
original_glrlm_ShortRunHighGrayLevelEmphasis,29.648952628292257,19.057681258460647,18.761333076744755,150.78764032214696,18.904730582598862,55.46546272920918,19.051901180193894,55.92256781223001,88.89593897677784,184.46925461564285,29.10282705836838,240.64075938033133,28.778876084268408,29.762939272641443,183.74856771983892,240.36265626930876,88.60571333747073,29.890249854015686,107.71100313910242,39.70208561602554,70.76607187674463,29.52823255936876,29.189245700646154,56.005001814220606
original_glrlm_ShortRunLowGrayLevelEmphasis,0.038431494854916856,0.04867786068558008,0.050645991129956755,0.0066302522474690675,0.05182645016810286,0.021176920180443558,0.048315257420018416,0.01978343224757393,0.011932808598395957,0.006218382765773075,0.03468982528863744,0.004662424996097251,0.03664452893910193,0.03602579379567526,0.006272837414705628,0.004633394653752928,0.011984556374089636,0.035509921839579635,0.009854882878904693,0.024896439695466656,0.015306464740565389,0.03747203183645383,0.034731924867059144,0.019723178801990284
original_glszm_GrayLevelNonUniformity,784.6926994906621,499.10979228486644,516.1023255813953,2618.8609702463764,539.5502555366269,1278.6107187370171,496.3261402648357,1230.548877296439,2569.795733586158,2696.625342223081,914.9216892168922,2665.177027027027,929.413754227734,751.436227474842,2703.6804177039216,2667.4650859256035,2570.2816193712015,754.0969256043182,2628.3560846560845,952.2936830439601,1267.7600589846218,772.2957683741648,906.6879058441558,1221.366943276117
original_glszm_GrayLevelNonUniformityNormalized,0.16653070872042916,0.2468396598837124,0.24004759329367226,0.11752730647786995,0.22979142058629767,0.13280127946998516,0.24341644936970855,0.139549657212116,0.12182013432501342,0.08685622901481886,0.18756082189768186,0.08185433129689887,0.17463618080190416,0.17585682833485655,0.0874100552101103,0.08289459230944417,0.12299763695129452,0.176976513870997,0.11588871625467745,0.17589465885555228,0.13353276374390372,0.17200351188734184,0.18398699388071343,0.1388390295869179
original_glszm_GrayLevelVariance,2.7444651934446167,1.8645192203271432,1.9151154137371553,5.4691684105838325,1.9877214360548976,4.205926524026569,1.7953896083747984,3.8336732850355935,5.036980505743805,10.082085045630766,2.3338580259521335,11.439378350457897,2.5724508153670964,2.5377176879911847,10.031620884073924,11.194471863533572,4.975166335665382,2.516322291529121,5.621302595112119,2.559360632294688,4.194622625738723,2.6482346813755884,2.386793033974954,3.8471602716671174
original_glszm_HighGrayLevelZoneEmphasis,32.76379456706282,22.355588526211672,22.156744186046513,161.20966656195307,21.791737649063034,59.589945990859995,22.769004413928396,60.855182581084144,95.75278502014696,193.1029729120366,33.00020500205002,250.63372235872237,32.61405486659151,33.28270535923239,192.40865151466167,251.0270362658877,95.16653108101642,33.42689509504811,115.20564373897707,44.49778352419653,76.21381925426586,33.12650334075724,33.179383116883116,60.77355916789815
original_glszm_LargeAreaEmphasis,72.41022920203736,2543.4930761622154,2216.8153488372095,66.62657631378181,1333.9416524701874,77.99314499376817,2453.2393330063755,83.88228623270582,113.88234178715335,9.91451670048636,481.47847478474785,8.068611793611794,429.9052987598647,127.79663000234028,9.644628366363841,8.088629230243326,105.40977173756998,113.696550105609,84.20837742504409,451.5648319172516,56.1908573836107,101.67416481069043,512.9646915584416,86.56019097419575
original_glszm_LargeAreaHighGrayLevelEmphasis,2177.64240237691,57714.62462908012,47859.61720930233,10357.034196472647,28586.083049403747,4348.884399667636,55664.19028935753,4770.311748695849,10463.137615548709,1862.3156182561922,14807.59676096761,1986.7508906633907,13156.493987222848,4137.326468523286,1789.6053473861175,1962.5144038037229,9543.67205819017,3595.5393100211218,9394.038668430336,19148.73236054673,4141.325258057721,3051.4418708240532,15729.558847402597,4837.88609753325
original_glszm_LargeAreaLowGrayLevelEmphasis,2.5874798445461287,116.55897524621454,107.7329015411591,0.4380384552069024,65.43985163653053,1.4616156194837855,112.41286253376616,1.5395516413534651,1.2772032387943828,0.05792721338163261,16.302588185024135,0.03571716925291249,14.682357271291949,4.153198178589722,0.05714692614540776,0.036311128206493966,1.1973618621597464,3.7935521666878587,0.7751483529878398,10.965220758629828,0.7939472675480321,3.594298155849818,17.418614197760935,1.6111356891800073
original_glszm_LowGrayLevelZoneEmphasis,0.048896943026563486,0.06739416026878935,0.06955973672414703,0.007274967920967786,0.0732883409965349,0.02464285641711977,0.0642507109104881,0.022813262354478232,0.01353374284895931,0.006746618008917301,0.043355587200862675,0.005004273265894902,0.04641570173853874,0.04490699742422214,0.00681632532763682,0.004967718785288058,0.013689270028362099,0.043779718135480296,0.011037232303012253,0.029966073126421196,0.017206428341260675,0.0468230170233564,0.043743193335760835,0.022788770153858932
original_glszm_SizeZoneNonUniformity,1232.9112903225807,502.73194856577646,517.5013953488373,7648.672395996949,564.2879045996593,3070.4871208973827,488.51544874938696,2694.6244046268994,6912.752358378762,13567.262762907849,1124.3554735547355,14926.56074938575,1298.7373167981962,1078.1097589515564,13465.450421906824,14726.686130706361,6766.198736660765,1070.5883595400142,7816.5859788359785,1286.77244181751,3036.9915736254475,1147.8739420935412,1154.0880681818182,2661.3378424462885
original_glszm_SizeZoneNonUniformityNormalized,0.2616534996440112,0.24863103292075986,0.24069832341806383,0.3432514650629156,0.24032704625198437,0.3189122477043397,0.2395858012503124,0.3055822640765366,0.32769624832324074,0.4369911026156424,0.2304951770304911,0.4584324554479653,0.24403181450548594,0.25230745587445735,0.4353383473507751,0.45764896767166047,0.3237880431000031,0.25125284194790287,0.34464664809682444,0.23767499848864243,0.3198853563961921,0.2556512120475593,0.2341899489005313,0.3025278893311684
original_glszm_SmallAreaEmphasis,0.5203955663517792,0.5036649196345312,0.4944978006305347,0.6044503295616613,0.4944664165197646,0.5785442531513867,0.49279195704207446,0.5673780325785953,0.5889148613950045,0.6856715014370928,0.48355821545967625,0.7031124940519078,0.4996023218493146,0.5111130366910857,0.6847470406333255,0.7028552988939195,0.5848713694245202,0.5087708319998862,0.6052637388330371,0.4893999609654635,0.5812744913997417,0.5152393212731672,0.48875249941087834,0.563471199143764
original_glszm_SmallAreaHighGrayLevelEmphasis,17.448192781331176,11.34405440654845,11.137418858457927,98.21993352701655,10.93246360917322,34.98867755465597,11.459335365953084,35.23945890210755,57.02950578395692,133.32829515986313,16.270127471768323,177.27829063747186,16.63622032409043,17.213817853595472,132.6667967081443,177.54029252806947,55.9740765343382,17.4594836659054,70.51457340602775,22.25124744200428,44.84255204045905,17.54833113219099,16.433547006436623,34.68484814443127
original_glszm_SmallAreaLowGrayLevelEmphasis,0.028206758783776164,0.03660058793161533,0.03732803301734701,0.004516490357763781,0.03976593929618971,0.015233899077055493,0.03338886778437077,0.013762217674637863,0.008334357049028665,0.00478735839217826,0.022566673207080567,0.0036199241418748795,0.025527567478428784,0.025512909752126434,0.004830013591272858,0.00358948579565434,0.008468985943962429,0.02416070804720923,0.0069498544602282965,0.015409250077941831,0.010494558104893206,0.02664145745118146,0.023478873315477922,0.013750131245711453
original_glszm_ZoneEntropy,5.372979807436221,4.961488468482302,5.045352301039295,5.441957893737511,5.117984660747908,5.29430666373516,4.9869253006948595,5.34041984385971,5.447485622469762,5.4318517794857435,5.456484631209113,5.440890074768097,5.456218085887303,5.35495124922045,5.440682556864227,5.4439606903965645,5.4592797709625165,5.340476136119571,5.443894396433145,5.451545404777244,5.322519915938918,5.360639895018374,5.443023585342553,5.353499145735298
original_glszm_ZonePercentage,0.2640811522725999,0.11332175082665472,0.1204954323824469,0.3812970568104038,0.13159222103906293,0.38148823203106424,0.11427450540828336,0.3493937712972502,0.360968514715948,0.5312628336755647,0.19327997464141375,0.5571526351813826,0.2108724938584674,0.23947766631171888,0.5292778918548939,0.5506331279945244,0.357580424366872,0.23880513366586337,0.38809034907597534,0.2145177906331722,0.37617877803312466,0.25163929832427284,0.19526111419288375,0.34856169268563275
original_glszm_ZoneVariance,58.07102044665788,2465.622489167134,2147.940789832342,59.74840333028305,1276.193304352684,71.12186400142639,2376.6618126522994,75.69066839457695,106.20764272461047,6.371435291425833,454.709836450558,4.847160109629397,407.4168172473609,110.35970236156483,6.074922010047129,4.790441839588566,97.5889474410123,96.16127101157787,77.56889364799417,429.83414928446257,49.12424260592068,85.88194904787179,486.7364923403504,78.32941676446814
original_ngtdm_Busyness,31.529150663422744,52.637347997104975,54.14104634556406,23.1378484715558,53.64080820061814,26.737020857441088,53.4539295137847,25.888790959502497,34.3987407510288,17.51207308416819,41.53069344728918,14.178523731661006,42.69607786506333,35.1218677517256,16.539884914841394,14.095869732373199,31.91368104451895,30.43378362293164,27.716268330273117,36.14540703457826,21.29527862674877,36.30749359105906,47.64792663488925,28.756647792587327
original_ngtdm_Coarseness,0.00040394056479472893,0.00038353338269404836,0.0003848863693649273,0.00012375128575072523,0.0003936709141944477,0.00028654633541365165,0.0003745427247719989,0.00028280528485279973,0.00012384714005810304,0.0001223340676375708,0.00028564672512139963,0.0001224830315250768,0.00028960217577852034,0.00040397257961569035,0.00012215125408641,0.00012240621427200477,0.00012305941575905274,0.0003990870753122545,0.000123709124440807,0.0002904869400750507,0.00028507518068669806,0.00040142820073540226,0.000287966095264019,0.00028733309310529915
original_ngtdm_Complexity,41.766240217010136,14.439059092876048,14.886794398829542,226.47596011995134,15.110761159556146,90.39316671726455,14.534847034960281,88.3360105771065,169.64017637674883,543.0249533440594,36.68836885484971,678.7176782769787,38.188877548673744,31.79731569597105,588.2175410443554,673.6097668170445,188.1732103911879,39.67485405532229,222.96441935806993,38.24054104053418,105.61521560109595,32.7900207232947,29.43154620196149,73.05448062793029
original_ngtdm_Contrast,0.02152472562412661,0.011272908004019946,0.012602720475169613,0.023012912500383825,0.013958599382837207,0.033060021019025054,0.010920355495775786,0.026944482823464205,0.0244862442788098,0.04333091732317449,0.013744798806748434,0.04604069913960298,0.01650512645246472,0.02155437228978524,0.0395498820571714,0.0439732140352301,0.0214477179061543,0.0171478693747011,0.02439365004542804,0.016648078642362698,0.02819943895810518,0.024041088909798135,0.017116855348160924,0.031654315243420536
original_ngtdm_Strength,0.01867632475161206,0.010495717864729383,0.010193080982129588,0.02273202203391817,0.010028420021074314,0.01991887012709495,0.01043033778393493,0.02192132782071778,0.016830372215066593,0.03173282895153818,0.014985022142042023,0.037425614906787044,0.014478907524843014,0.014748512252672713,0.03550263165875892,0.0383339878848853,0.019160869072156826,0.01952345625393273,0.02069231652958854,0.01436529144556185,0.024396260635265486,0.014312756323550904,0.011266708762434258,0.017424047838428356
